Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1196480524000,1196481,1398347034631,-0.0,-0.19068487,9.575105
1196502192000,1196502,1398347034652,-0.0,-0.23154591,9.575105
1196522120000,1196522,1398347034672,-0.0,-0.19068487,9.575105
1196543055000,1196543,1398347034693,0.040861044,-0.19068487,9.534244
1196563044000,1196563,1398347034713,0.040861044,-0.19068487,9.575105
1196584376000,1196585,1398347034734,0.040861044,-0.19068487,9.534244
1196604853000,1196605,1398347034755,-0.0,-0.19068487,9.507003
1196626673000,1196627,1398347034777,-0.0,-0.23154591,9.534244
1196646265000,1196646,1398347034796,-0.0,-0.19068487,9.534244
1196669245000,1196669,1398347034819,0.040861044,-0.19068487,9.575105
1196729121000,1196729,1398347034879,-0.0,-0.23154591,9.534244
1196769312000,1196769,1398347034919,-0.0,-0.23154591,9.575105
1196791621000,1196792,1398347034942,0.040861044,-0.23154591,9.615966
1196811610000,1196812,1398347034962,0.040861044,-0.23154591,9.575105
1196833857000,1196834,1398347034984,-0.0,-0.19068487,9.534244
1196854731000,1196855,1398347035005,0.040861044,-0.19068487,9.534244
1196875330000,1196875,1398347035025,0.040861044,-0.19068487,9.575105
1196894953000,1196895,1398347035045,-0.0,-0.23154591,9.575105
1196918299000,1196920,1398347035070,-0.0,-0.23154591,9.507003
1196940699000,1196941,1398347035091,-0.0,-0.19068487,9.534244
1196960322000,1196960,1398347035110,-0.040861044,-0.19068487,9.534244
1196982172000,1196982,1398347035132,-0.0,-0.23154591,9.534244
1197003169000,1197003,1398347035153,-0.0,-0.27240697,9.534244
1197024043000,1197024,1398347035174,0.040861044,-0.23154591,9.534244
1197045496000,1197046,1398347035196,0.08172209,-0.19068487,9.507003
1197066706000,1197069,1398347035219,0.040861044,-0.19068487,9.507003
1197088953000,1197089,1398347035239,-0.0,-0.19068487,9.534244
1197108576000,1197109,1398347035259,0.040861044,-0.19068487,9.575105
1197149195000,1197149,1398347035299,-0.0,-0.19068487,9.575105
1197171839000,1197172,1398347035322,-0.0,-0.23154591,9.534244
1197251032000,1197251,1398347035401,0.040861044,-0.23154591,9.507003
1197270838000,1197271,1398347035421,-0.0,-0.23154591,9.534244
1197290492000,1197291,1398347035441,-0.0,-0.19068487,9.575105
1197312373000,1197312,1398347035462,-0.040861044,-0.23154591,9.575105
1197333613000,1197334,1398347035484,-0.0,-0.19068487,9.534244
1197353236000,1197353,1398347035503,0.040861044,-0.14982383,9.507003
1197374842000,1197375,1398347035525,0.08172209,-0.23154591,9.507003
1197395014000,1197395,1398347035545,0.040861044,-0.23154591,9.534244
1197415797000,1197416,1398347035566,-0.0,-0.23154591,9.575105
1197435572000,1197436,1398347035586,-0.0,-0.19068487,9.575105
1197477381000,1197478,1398347035627,-0.0,-0.23154591,9.507003
1197499293000,1197499,1398347035649,-0.0,-0.27240697,9.507003
