Index,Arrival_Time,Creation_Time,x,y,z
35119,1425046680786,13412062870000,-0.017956512,0.0724246,-10.4405155
35120,1425046680796,13412073008000,-0.026934769,0.062249243,-10.445902
35121,1425046680806,13412082728000,-0.02932897,0.073621705,-10.4405155
35122,1425046680816,13412092889000,-0.033518825,0.074818805,-10.395025
35123,1425046680826,13412102615000,-0.033518825,0.05925649,-10.441113
35124,1425046680836,13412112759000,-0.02813187,0.0688333,-10.45907
35125,1425046680846,13412122495000,-0.034715924,0.06943185,-10.419566
35126,1425046680856,13412132540000,-0.044891283,0.047285482,-10.445304
35127,1425046680865,13412142400000,-0.030526072,0.05626374,-10.433332
35128,1425046680876,13412152683000,-0.02873042,0.0664391,-10.451289
35129,1425046680885,13412162291000,-0.024540568,0.06464344,-10.414179
35130,1425046680895,13412172338000,-0.024540568,0.05686229,-10.451289
35131,1425046680905,13412182191000,-0.03172317,0.06464344,-10.411784
35132,1425046680915,13412192344000,-0.025737667,0.077811554,-10.441113
35133,1425046680925,13412202078000,-0.050278235,0.049679685,-10.4249525
35134,1425046680935,13412212255000,-0.02873042,0.06943185,-10.420164
35135,1425046680945,13412221971000,-0.025139118,0.061052144,-10.431537
35136,1425046680955,13412232120000,-0.04070143,0.065242,-10.434529
35137,1425046680965,13412241862000,-0.037708677,0.035314474,-10.453683
35138,1425046680975,13412251903000,-0.026934769,0.05267244,-10.424355
35139,1425046680985,13412261750000,-0.023942016,0.065242,-10.447099
35140,1425046680995,13412272069000,-0.02813187,0.077811554,-10.458471
35141,1425046681005,13412281668000,-0.030526072,0.06823475,-10.452486
35142,1425046681015,13412291702000,-0.025139118,0.05746084,-10.412383
35143,1425046681024,13412301541000,-0.025139118,0.0664391,-10.408792
35144,1425046681035,13412311701000,-0.039504327,0.06404489,-10.403405
35145,1425046681044,13412321436000,-0.012569559,0.073023155,-10.439917
35146,1425046681055,13412331740000,-0.031124622,0.061052144,-10.390237
35147,1425046681065,13412341378000,-0.035913024,0.06823475,-10.398617
35148,1425046681075,13412351487000,-0.022744916,0.055066638,-10.412383
35149,1425046681084,13412361276000,-0.027533319,0.06284779,-10.451289
35150,1425046681094,13412371272000,-0.037708677,0.0688333,-10.425551
35151,1425046681104,13412381139000,-0.032920275,0.050876785,-10.460267
35152,1425046681114,13412391420000,-0.02813187,0.0688333,-10.415376
35153,1425046681124,13412401031000,-0.025139118,0.06284779,-10.41358
35154,1425046681134,13412411072000,-0.013766659,0.076015905,-10.427347
35155,1425046681144,13412421131000,-0.01316811,0.06823475,-10.423157
35156,1425046681154,13412431084000,-0.017956512,0.05865794,-10.408194
35157,1425046681164,13412440812000,-0.025139118,0.088585466,-10.434529
35158,1425046681174,13412451378000,-0.02873042,0.074220255,-10.460866
35159,1425046681184,13412460874000,-0.0077811554,0.059855044,-10.433332
35160,1425046681194,13412470852000,-0.018555064,0.06404489,-10.435727
35161,1425046681204,13412480735000,-0.03232172,0.05925649,-10.429143
35162,1425046681214,13412490737000,-0.031124622,0.08200141,-10.410587
35163,1425046681223,13412500481000,-0.014963761,0.061650693,-10.456676
35164,1425046681234,13412510770000,-0.033518825,0.05746084,-10.427945
35165,1425046681243,13412520375000,-0.032920275,0.06823475,-10.456676
35166,1425046681253,13412530412000,-0.027533319,0.05925649,-10.418967
35167,1425046681263,13412540267000,-0.025737667,0.0724246,-10.441113
35168,1425046681273,13412550422000,-0.038905777,0.06943185,-10.411186
35169,1425046681283,13412560231000,-0.037708677,0.07062895,-10.40939
35170,1425046681293,13412570344000,-0.02873042,0.060453594,-10.424355
35171,1425046681303,13412580170000,-0.022744916,0.062249243,-10.425551
35172,1425046681313,13412590218000,-0.037110128,0.06703765,-10.448297
35173,1425046681323,13412599953000,-0.0077811554,0.05865794,-10.446501
35174,1425046681333,13412609992000,-0.037708677,0.077811554,-10.44231
35175,1425046681343,13412619869000,-0.024540568,0.05626374,-10.432734
35176,1425046681353,13412630208000,-0.022146367,0.08080431,-10.45069
35177,1425046681363,13412639745000,-0.037110128,0.047285482,-10.4488945
35178,1425046681373,13412649784000,-0.026934769,0.074818805,-10.414179
35179,1425046681382,13412659642000,-0.036511578,0.06943185,-10.412982
35180,1425046681393,13412669801000,-0.01316811,0.06943185,-10.41777
35181,1425046681402,13412679540000,-0.002992752,0.06344634,-10.421362
35182,1425046681413,13412689709000,-0.02813187,0.0688333,-10.433931
35183,1425046681422,13412699444000,-0.020949265,0.076015905,-10.390237
35184,1425046681432,13412709594000,-0.032920275,0.060453594,-10.411186
35185,1425046681442,13412719330000,-0.0047884034,0.049679685,-10.40939
35186,1425046681452,13412729366000,-0.02633622,0.05865794,-10.43872
35187,1425046681462,13412739217000,-0.013766659,0.060453594,-10.432734
