Index,Arrival_Time,Creation_Time,x,y,z
69264,1425047020437,13751713811000,-0.11911154,9.922769,-0.31244332
69265,1425047020446,13751723530000,-0.11252748,9.909002,-0.3585317
69266,1425047020456,13751733571000,-0.11552023,9.930551,-0.33518824
69267,1425047020466,13751743420000,-0.108936176,9.914988,-0.34117374
69268,1425047020476,13751753461000,-0.11671733,9.904214,-0.35194764
69269,1425047020486,13751763313000,-0.1340753,9.919178,-0.3429694
69270,1425047020496,13751773493000,-0.12449849,9.917382,-0.39145198
69271,1425047020506,13751783211000,-0.11971009,9.924564,-0.3429694
69272,1425047020516,13751793247000,-0.12210429,9.9233675,-0.3369839
69273,1425047020526,13751803108000,-0.11671733,9.922769,-0.3333926
69274,1425047020536,13751813141000,-0.110133275,9.924564,-0.34476504
69275,1425047020546,13751822998000,-0.09816227,9.921572,-0.33638534
69276,1425047020556,13751833172000,-0.11432313,9.918579,-0.3286042
69277,1425047020566,13751842889000,-0.11252748,9.908403,-0.33638534
69278,1425047020576,13751852932000,-0.12509704,9.909002,-0.3286042
69279,1425047020586,13751862783000,-0.12988544,9.940725,-0.3196259
69280,1425047020596,13751872833000,-0.12449849,9.917382,-0.3405752
69281,1425047020606,13751882688000,-0.109534726,9.931149,-0.35913026
69282,1425047020616,13751892849000,-0.12330139,9.92636,-0.3477578
69283,1425047020625,13751902578000,-0.11252748,9.924564,-0.3513491
69284,1425047020635,13751912623000,-0.12449849,9.923966,-0.362123
69285,1425047020645,13751922471000,-0.12210429,9.929952,-0.33997664
69286,1425047020655,13751932513000,-0.10235212,9.935937,-0.3633201
69287,1425047020665,13751942374000,-0.11791443,9.922769,-0.34117374
69288,1425047020675,13751952540000,-0.110731825,9.909601,-0.3728969
69289,1425047020685,13751962264000,-0.108337626,9.9233675,-0.34596214
69290,1425047020695,13751972293000,-0.12449849,9.910199,-0.3693056
69291,1425047020705,13751982154000,-0.10594343,9.917382,-0.3657143
69292,1425047020715,13751992190000,-0.11611878,9.912594,-0.33399114
69293,1425047020725,13752002041000,-0.1352724,9.91798,-0.33518824
69294,1425047020735,13752012213000,-0.12868834,9.934141,-0.3465607
69295,1425047020745,13752021938000,-0.12928689,9.924564,-0.32621
69296,1425047020755,13752031974000,-0.10295067,9.931149,-0.3537433
69297,1425047020765,13752041839000,-0.11851298,9.922769,-0.3489549
69298,1425047020775,13752051879000,-0.12509704,9.922171,-0.3429694
69299,1425047020785,13752061732000,-0.10534488,9.919178,-0.35434186
69300,1425047020795,13752071919000,-0.11671733,9.925761,-0.35793316
69301,1425047020804,13752081631000,-0.11192893,9.928755,-0.33877954
69302,1425047020815,13752091675000,-0.1352724,9.928755,-0.32621
69303,1425047020824,13752101522000,-0.12689269,9.902418,-0.3513491
69304,1425047020834,13752111568000,-0.1328782,9.911995,-0.34596214
69305,1425047020844,13752121425000,-0.110731825,9.922171,-0.32800564
69306,1425047020854,13752131589000,-0.13108255,9.920973,-0.338181
69307,1425047020864,13752141313000,-0.12629414,9.932944,-0.33518824
69308,1425047020874,13752151354000,-0.11312603,9.904214,-0.34596214
69309,1425047020884,13752161205000,-0.12449849,9.922769,-0.3633201
69310,1425047020894,13752171249000,-0.13108255,9.922769,-0.33758244
69311,1425047020904,13752181109000,-0.11372458,9.914988,-0.3393781
69312,1425047020914,13752191277000,-0.11611878,9.944317,-0.32561144
69313,1425047020924,13752201002000,-0.12569559,9.913192,-0.3645172
69314,1425047020934,13752211036000,-0.110133275,9.905411,-0.34117374
69315,1425047020944,13752220902000,-0.12689269,9.918579,-0.3345897
69316,1425047020954,13752231079000,-0.12449849,9.935937,-0.33518824
69317,1425047020964,13752240784000,-0.10414778,9.922769,-0.338181
69318,1425047020974,13752251132000,-0.110133275,9.920973,-0.35314476
69319,1425047020984,13752260769000,-0.11851298,9.911995,-0.3609259
69320,1425047020994,13752270764000,-0.11192893,9.915586,-0.34356794
69321,1425047021004,13752280711000,-0.12150574,9.890448,-0.3609259
69322,1425047021014,13752290741000,-0.12150574,9.9233675,-0.3585317
69323,1425047021023,13752300472000,-0.13826515,9.909002,-0.32621
69324,1425047021034,13752310769000,-0.11192893,9.914988,-0.33997664
69325,1425047021043,13752320368000,-0.11731588,9.904214,-0.3441665
69326,1425047021053,13752330398000,-0.12090719,9.931149,-0.33399114
69327,1425047021063,13752340260000,-0.12808979,9.91439,-0.31902736
69328,1425047021074,13752350302000,-0.1316811,9.925761,-0.3417723
69329,1425047021084,13752360319000,-0.12030864,9.911995,-0.3854665
69330,1425047021094,13752370373000,-0.11791443,9.938332,-0.33279404
69331,1425047021104,13752380212000,-0.12210429,9.928755,-0.35314476
69332,1425047021114,13752390201000,-0.10654198,9.910199,-0.33997664
69333,1425047021123,13752399950000,-0.11791443,9.8994255,-0.37708676
69334,1425047021133,13752409985000,-0.11791443,9.924564,-0.3429694
69335,1425047021143,13752419851000,-0.107140526,9.911396,-0.34476504
69336,1425047021153,13752430157000,-0.12988544,9.920375,-0.3705027
69337,1425047021163,13752439745000,-0.12928689,9.928755,-0.37948096
69338,1425047021173,13752449778000,-0.11372458,9.908403,-0.35673606
69339,1425047021183,13752459633000,-0.13347675,9.916783,-0.3866636
69340,1425047021193,13752469673000,-0.11671733,9.901819,-0.33399114
69341,1425047021202,13752479528000,-0.10354923,9.930551,-0.3321955
69342,1425047021213,13752489695000,-0.10534488,9.910798,-0.32441434
69343,1425047021222,13752499419000,-0.12569559,9.8916445,-0.3417723
69344,1425047021232,13752509463000,-0.11851298,9.895236,-0.36272156
69345,1425047021242,13752519318000,-0.10175357,9.932345,-0.3788824
69346,1425047021252,13752529340000,-0.13347675,9.908403,-0.36032736
69347,1425047021262,13752539203000,-0.11971009,9.908403,-0.35434186
69348,1425047021272,13752549390000,-0.10295067,9.928156,-0.3465607
69349,1425047021282,13752559103000,-0.108936176,9.912594,-0.3345897
69350,1425047021292,13752569129000,-0.12509704,9.91798,-0.3561375
69351,1425047021302,13752579004000,-0.10654198,9.903017,-0.35314476
69352,1425047021312,13752589045000,-0.11971009,9.906608,-0.32800564
69353,1425047021322,13752598898000,-0.13587095,9.903017,-0.3866636
69354,1425047021332,13752609072000,-0.11133038,9.911396,-0.36272156
69355,1425047021342,13752618785000,-0.13347675,9.93474,-0.38367084
69356,1425047021352,13752628829000,-0.10354923,9.922171,-0.3429694
69357,1425047021362,13752638687000,-0.110133275,9.911396,-0.36032736
69358,1425047021372,13752649097000,-0.11432313,9.935937,-0.34835634
69359,1425047021382,13752658579000,-0.11851298,9.917382,-0.35673606
69360,1425047021392,13752668758000,-0.095169514,9.921572,-0.35194764
69361,1425047021401,13752678484000,-0.11312603,9.916184,-0.3633201
69362,1425047021411,13752688513000,-0.09935937,9.932345,-0.3357868
69363,1425047021421,13752698374000,-0.107140526,9.921572,-0.3812766
69364,1425047021431,13752708408000,-0.12270284,9.916783,-0.37828386
69365,1425047021441,13752718260000,-0.11611878,9.920375,-0.33758244
69366,1425047021451,13752728436000,-0.11971009,9.926959,-0.35434186
69367,1425047021461,13752738159000,-0.12509704,9.901819,-0.3585317
69368,1425047021471,13752748193000,-0.11552023,9.928755,-0.35793316
69369,1425047021481,13752758048000,-0.11611878,9.932345,-0.33518824
69370,1425047021491,13752768073000,-0.12270284,9.925761,-0.33997664
69371,1425047021501,13752777940000,-0.110133275,9.916783,-0.36272156
69372,1425047021511,13752788119000,-0.09696517,9.922171,-0.34835634
69373,1425047021521,13752797835000,-0.12090719,9.918579,-0.3597288
69374,1425047021531,13752807880000,-0.13108255,9.914988,-0.35314476
69375,1425047021541,13752817731000,-0.11851298,9.940127,-0.35793316
69376,1425047021551,13752827884000,-0.108337626,9.90601,-0.34835634
69377,1425047021561,13752837679000,-0.11372458,9.927557,-0.3369839
69378,1425047021571,13752847815000,-0.11372458,9.928755,-0.37469256
69379,1425047021580,13752857533000,-0.10654198,9.906608,-0.34476504
69380,1425047021591,13752867570000,-0.12569559,9.933543,-0.32680854
69381,1425047021600,13752877438000,-0.11252748,9.919776,-0.33638534
69382,1425047021610,13752887474000,-0.12090719,9.916783,-0.34117374
69383,1425047021620,13752897317000,-0.108936176,9.894637,-0.3309984
69384,1425047021630,13752907494000,-0.11911154,9.91798,-0.3393781
69385,1425047021640,13752917206000,-0.12270284,9.926959,-0.36152446
69386,1425047021650,13752927248000,-0.10414778,9.919776,-0.350152
69387,1425047021660,13752937104000,-0.11552023,9.909002,-0.3345897
69388,1425047021670,13752947144000,-0.12988544,9.919776,-0.35254622
69389,1425047021680,13752957000000,-0.10534488,9.910199,-0.3184288
69390,1425047021690,13752967153000,-0.12389994,9.925163,-0.33638534
69391,1425047021700,13752976894000,-0.10534488,9.917382,-0.3585317
69392,1425047021710,13752986936000,-0.11731588,9.920973,-0.38067806
69393,1425047021720,13752996780000,-0.12090719,9.922769,-0.3812766
69394,1425047021730,13753006834000,-0.12509704,9.931747,-0.3274071
69395,1425047021740,13753016684000,-0.12330139,9.929353,-0.3465607
69396,1425047021750,13753026860000,-0.1340753,9.921572,-0.32561144
69397,1425047021760,13753036577000,-0.12389994,9.937134,-0.3513491
69398,1425047021770,13753046611000,-0.12330139,9.919776,-0.34955344
69399,1425047021779,13753056475000,-0.13108255,9.913791,-0.3417723
69400,1425047021789,13753066513000,-0.12988544,9.930551,-0.3238158
69401,1425047021799,13753076371000,-0.109534726,9.913791,-0.33638534
69402,1425047021809,13753086541000,-0.11492168,9.916184,-0.34596214
69403,1425047021819,13753096267000,-0.12090719,9.910798,-0.33877954
69404,1425047021829,13753106317000,-0.11133038,9.896433,-0.31543607
69405,1425047021839,13753116157000,-0.130484,9.918579,-0.3226187
69406,1425047021849,13753126192000,-0.1352724,9.925163,-0.3465607
69407,1425047021859,13753136056000,-0.12330139,9.920973,-0.3573346
69408,1425047021869,13753146236000,-0.107140526,9.930551,-0.3369839
69409,1425047021879,13753156196000,-0.11911154,9.91439,-0.36391866
69410,1425047021889,13753166138000,-0.11851298,9.919178,-0.3513491
69411,1425047021899,13753175856000,-0.12928689,9.903615,-0.33758244
69412,1425047021909,13753185879000,-0.11611878,9.919776,-0.35673606
69413,1425047021919,13753195776000,-0.11731588,9.938332,-0.374094
69414,1425047021929,13753206098000,-0.10115502,9.931149,-0.3172317
69415,1425047021939,13753215760000,-0.13706805,9.907805,-0.3585317
69416,1425047021949,13753225771000,-0.11372458,9.912594,-0.3393781
69417,1425047021959,13753235542000,-0.11312603,9.906608,-0.35075054
69418,1425047021969,13753245565000,-0.12749124,9.922769,-0.3298013
69419,1425047021979,13753255396000,-0.12389994,9.915586,-0.3405752
69420,1425047021992,13753266183000,-0.11432313,9.916783,-0.33518824
69421,1425047022000,13753275585000,-0.12330139,9.9233675,-0.34955344
69422,1425047022019,13753286165000,-0.11252748,9.918579,-0.3513491
69423,1425047022020,13753296082000,-0.12210429,9.943718,-0.33877954
69424,1425047022029,13753305481000,-0.12509704,9.920375,-0.36152446
69425,1425047022038,13753315275000,-0.12449849,9.888652,-0.36631286
69426,1425047022049,13753325531000,-0.09876082,9.917382,-0.34955344
69427,1425047022058,13753335243000,-0.11791443,9.932345,-0.31483752
69428,1425047022068,13753345228000,-0.107739076,9.922769,-0.38726214
69429,1425047022078,13753354929000,-0.107140526,9.919178,-0.33159694
69430,1425047022089,13753364959000,-0.107140526,9.923966,-0.3573346
69431,1425047022098,13753374715000,-0.10055647,9.922769,-0.362123
69432,1425047022108,13753384886000,-0.11731588,9.923966,-0.338181
69433,1425047022117,13753394600000,-0.11611878,9.914988,-0.36750996
69434,1425047022127,13753404632000,-0.11611878,9.919776,-0.36272156
69435,1425047022137,13753414495000,-0.12270284,9.916783,-0.30945057
69436,1425047022147,13753424531000,-0.10055647,9.906608,-0.31603462
69437,1425047022157,13753434385000,-0.12090719,9.91439,-0.320823
69438,1425047022167,13753444561000,-0.107140526,9.920375,-0.3561375
69439,1425047022177,13753454280000,-0.11492168,9.926959,-0.32680854
69440,1425047022187,13753464325000,-0.11432313,9.914988,-0.34596214
69441,1425047022197,13753474177000,-0.110731825,9.919776,-0.36750996
69442,1425047022207,13753484222000,-0.12030864,9.911995,-0.3309984
69443,1425047022217,13753494071000,-0.12868834,9.936536,-0.33518824
69444,1425047022227,13753504249000,-0.10474633,9.920973,-0.3333926
69445,1425047022237,13753513966000,-0.108337626,9.908403,-0.3172317
