Index,Arrival_Time,Creation_Time,x,y,z
0,1425034685889,339190177.1666667,0.0010474632263183592,-0.05132569808959961,-9.836577520751952
1,1425034685895,339199878.1666667,0.0056862289428710935,-0.051475335693359374,-9.84061773605347
2,1425034685897,339209575.1666667,0.0013467384338378906,-0.053719899749755856,-9.853336932373047
3,1425034685907,339219289.1666667,-0.019901801300048826,-0.06150105514526367,-9.839420635223393
4,1425034685917,339228996.1666667,-0.0026934768676757813,-0.06000467910766601,-9.842114112091059
5,1425034685939,339238689.1666667,0.0073322425842285155,-0.057610477447509766,-9.840168823242188
6,1425034685939,339248411.1666667,0.014963760375976562,-0.055365913391113276,-9.829394915771484
7,1425034685946,339258098.1666667,0.0017956512451171875,-0.06329670639038086,-9.842263749694824
8,1425034685956,339267807.1666667,0.013168109130859374,-0.056114101409912104,-9.833285493469237
9,1425034685966,339277528.1666667,0.01631049880981445,-0.061650692749023434,-9.827299989318847
10,1425034685975,339287212.1666667,-0.003142389678955078,-0.05521627578735351,-9.830442378997807
11,1425034685986,339296919.1666667,0.0017956512451171875,-0.05192424850463867,-9.829394915771484
12,1425034685995,339306642.1666667,0.008678981018066407,-0.05521627578735351,-9.827748902130121
13,1425034686019,339316326.1666667,-0.0017956512451171875,-0.05117606048583984,-9.83747534637451
14,1425034686019,339326054.1666667,-0.0005985504150390625,-0.05955576629638672,-9.80724855041504
15,1425034686024,339335762.1666666,0.013168109130859374,-0.053420624542236325,-9.84061773605347
16,1425034686033,339345460.1666667,0.005835866546630859,-0.05940612869262695,-9.821763397979732
17,1425034686043,339355144.1666667,-0.009127893829345703,-0.05820902786254883,-9.841814836883549
18,1425034686053,339364881.1666667,-0.0076315177917480465,-0.05850830307006836,-9.83807389678955
19,1425034686062,339374588.1666667,-0.003142389678955078,-0.05491700057983398,-9.83897172241211
20,1425034686073,339384293.1666667,0.008080430603027343,-0.05551555099487304,-9.835081144714355
21,1425034686082,339394001.1666667,0.006733692169189453,-0.05686228942871093,-9.836727158355709
22,1425034686100,339403707.1666667,0.0073322425842285155,-0.05805939025878906,-9.847650703430174
23,1425034686101,339413416.1666667,-0.001197100830078125,-0.056413376617431635,-9.855880771636958
