Index,Arrival_Time,Creation_Time,x,y,z
133408,1425047658497,14389774098000,-0.13706805,-9.722853,-0.034715924
133409,1425047658507,14389783817000,-0.11192893,-9.72824,-0.006584055
133410,1425047658517,14389793864000,-0.11731588,-9.742006,-0.011971008
133411,1425047658527,14389803735000,-0.10474633,-9.743802,-0.025737667
133412,1425047658537,14389813755000,-0.12330139,-9.717466,-0.006584055
133413,1425047658547,14389823609000,-0.11791443,-9.70789,0.024540568
133414,1425047658557,14389833783000,-0.11731588,-9.696517,-0.007182605
133415,1425047658566,14389843499000,-0.10474633,-9.706693,0.011372458
133416,1425047658576,14389853546000,-0.109534726,-9.712079,-0.011971008
133417,1425047658586,14389863397000,-0.13467385,-9.728839,-0.05805939
133418,1425047658596,14389873433000,-0.107140526,-9.716867,-0.04070143
133419,1425047658606,14389883297000,-0.12569559,-9.7240505,-0.040102877
133420,1425047658616,14389893472000,-0.11731588,-9.7084875,-0.044891283
133421,1425047658626,14389903192000,-0.12509704,-9.712678,-0.009576807
133422,1425047658636,14389913227000,-0.11432313,-9.733028,0.012569559
133423,1425047658646,14389923084000,-0.11851298,-9.726444,-0.010175358
133424,1425047658656,14389933121000,-0.11731588,-9.722255,-0.008978256
133425,1425047658666,14389942974000,-0.12808979,-9.733028,-0.010175358
133426,1425047658676,14389953146000,-0.12928689,-9.7162695,0.017357962
133427,1425047658686,14389962868000,-0.12030864,-9.731233,-0.0053869537
133428,1425047658696,14389972914000,-0.11432313,-9.73662,-0.0035913025
133429,1425047658706,14389982767000,-0.10534488,-9.739613,-0.010175358
133430,1425047658716,14389992807000,-0.13467385,-9.727043,-0.017956512
133431,1425047658726,14390002660000,-0.110133275,-9.726444,-0.002992752
133432,1425047658736,14390012848000,-0.10654198,-9.724648,0.005985504
133433,1425047658746,14390022560000,-0.15263036,-9.7162695,-0.0077811554
133434,1425047658756,14390032601000,-0.11432313,-9.712079,-0.016759412
133435,1425047658765,14390042454000,-0.12629414,-9.723452,-0.01316811
133436,1425047658775,14390052486000,-0.12150574,-9.725846,-0.037110128
133437,1425047658785,14390062348000,-0.12749124,-9.728839,-0.025139118
133438,1425047658795,14390072517000,-0.11971009,-9.718064,-0.021547815
133439,1425047658805,14390082241000,-0.10474633,-9.720459,-0.032920275
133440,1425047658815,14390092291000,-0.12270284,-9.74859,0.019153614
133441,1425047658825,14390102137000,-0.11851298,-9.724648,0.019153614
133442,1425047658835,14390112176000,-0.12749124,-9.739014,-0.005985504
133443,1425047658845,14390122029000,-0.13706805,-9.694721,-0.026934769
133444,1425047658855,14390132194000,-0.11791443,-9.704897,-0.004189853
133445,1425047658865,14390141923000,-0.107140526,-9.704298,-0.017956512
133446,1425047658875,14390151965000,-0.12928689,-9.735423,-0.034715924
133447,1425047658885,14390161816000,-0.11133038,-9.713276,-0.011372458
133448,1425047658895,14390171858000,-0.12270284,-9.715072,-0.009576807
133449,1425047658905,14390181710000,-0.142455,-9.734824,-0.004189853
133450,1425047658915,14390191896000,-0.12270284,-9.712079,0.002992752
133451,1425047658925,14390201606000,-0.12330139,-9.721656,0.016759412
133452,1425047658935,14390211646000,-0.13227965,-9.734824,-0.010773907
133453,1425047658944,14390221503000,-0.130484,-9.738416,0.0017956513
133454,1425047658954,14390231535000,-0.13227965,-9.704897,-0.02633622
133455,1425047658964,14390241396000,-0.1388637,-9.722853,-0.025737667
133456,1425047658975,14390251570000,-0.11971009,-9.745598,-0.01436521
133457,1425047658984,14390261300000,-0.12449849,-9.731832,0.027533319
133458,1425047658995,14390271711000,-0.13227965,-9.701305,-0.022146367
133459,1425047659004,14390281191000,-0.12689269,-9.723452,-0.020949265
