Creation_Time,Sensor_Time,Arrival_Time,x,y,z
1507621573000,1507621,1398519509755,-0.038307227,10.113108,-0.38307226
1507631888000,1507632,1398519509766,-0.076614454,10.113108,-0.38307226
1507641105000,1507641,1398519509775,-0.076614454,10.113108,-0.34476507
1507651572000,1507651,1398519509785,-0.076614454,10.151415,-0.34476507
1507661521000,1507661,1398519509795,-0.11492168,10.151415,-0.4213795
1507671500000,1507671,1398519509805,-0.11492168,10.151415,-0.45968673
1507681479000,1507681,1398519509815,-0.11492168,10.151415,-0.45968673
1507691672000,1507692,1398519509826,-0.11492168,10.113108,-0.42137948
1507701560000,1507701,1398519509835,-0.11492168,10.113108,-0.344765
1507711570000,1507711,1398519509845,-0.11492168,10.113108,-0.344765
1507721580000,1507721,1398519509855,-0.076614454,10.151415,-0.344765
1507731559000,1507731,1398519509865,-0.076614454,10.151415,-0.38307226
1507741569000,1507741,1398519509875,-0.076614454,10.151415,-0.4213795
1507751578000,1507751,1398519509885,-0.076614454,10.151415,-0.4213795
1507761558000,1507761,1398519509895,-0.076614454,10.113108,-0.4213795
1507771567000,1507771,1398519509905,-0.11492168,10.151415,-0.4213795
1507781577000,1507781,1398519509915,-0.076614454,10.189722,-0.4213795
1507791556000,1507791,1398519509925,-0.038307227,10.189722,-0.4213795
1507801566000,1507801,1398519509935,-0.076614454,10.228029,-0.45968673
1507811576000,1507811,1398519509945,-0.038307227,10.189722,-0.4213795
1507821158000,1507821,1398519509955,-0.076614454,10.189722,-0.4213795
1507831565000,1507831,1398519509965,-0.076614454,10.189722,-0.38307226
1507841575000,1507841,1398519509975,-0.076614454,10.189722,-0.38307226
1507851584000,1507851,1398519509985,-0.11492168,10.189722,-0.4213795
1507861564000,1507861,1398519509995,-0.11492168,10.151415,-0.38307226
1507871573000,1507871,1398519510005,-0.15322891,10.151415,-0.4213795
1507881583000,1507881,1398519510015,-0.15322891,10.113108,-0.4213795
1507891562000,1507891,1398519510025,-0.15322891,10.113108,-0.4596867
1507901572000,1507901,1398519510035,-0.11492168,10.151415,-0.49799395
