Index,Arrival_Time,Creation_Time,x,y,z
197550,1425048302848,2695540614000,9.716867,0.093972415,-0.41299978
197551,1425048302858,2695550491000,9.735423,0.074220255,-0.41359833
197552,1425048302868,2695560850000,9.724648,0.05267244,-0.40342298
197553,1425048302878,2695570367000,9.715072,0.0712275,-0.45250413
197554,1425048302888,2695580400000,9.742605,0.07182605,-0.44951138
197555,1425048302898,2695590313000,9.729437,0.05686229,-0.46267948
197556,1425048302908,2695600316000,9.714474,0.077213004,-0.4333505
197557,1425048302918,2695610318000,9.713875,0.05566519,-0.44951138
197558,1425048302928,2695620327000,9.716867,0.06344634,-0.47524905
197559,1425048302937,2695630267000,9.733627,0.07062895,-0.4381389
197560,1425048302948,2695640287000,9.72824,0.06404489,-0.4381389
197561,1425048302958,2695649938000,9.712079,0.05925649,-0.46088383
197562,1425048302968,2695660248000,9.734225,0.0712275,-0.46327803
197563,1425048302977,2695669866000,9.735423,0.08080431,-0.42078096
197564,1425048302988,2695680261000,9.727641,0.076015905,-0.47764325
197565,1425048302997,2695689762000,9.720459,0.0688333,-0.4842273
197566,1425048303007,2695699783000,9.72824,0.07062895,-0.44592008
197567,1425048303017,2695709648000,9.734824,0.059855044,-0.45310268
197568,1425048303027,2695719687000,9.7240505,0.06943185,-0.42437226
197569,1425048303037,2695729543000,9.7162695,0.077811554,-0.41359833
197570,1425048303047,2695739717000,9.714474,0.08798691,-0.39564183
197571,1425048303057,2695749436000,9.729437,0.089782566,-0.46148238
197572,1425048303067,2695759483000,9.706693,0.073023155,-0.44951138
197573,1425048303077,2695769328000,9.721656,0.078410104,-0.46507367
197574,1425048303087,2695779380000,9.728839,0.044891283,-0.44831428
197575,1425048303096,2695789226000,9.731233,0.06464344,-0.44711718
197576,1425048303107,2695799400000,9.71986,0.06823475,-0.46986207
197577,1425048303116,2695809121000,9.725247,0.0796072,-0.4261679
197578,1425048303126,2695819164000,9.725247,0.074220255,-0.45669398
197579,1425048303136,2695829014000,9.71986,0.059855044,-0.41958386
197580,1425048303146,2695839052000,9.722255,0.0724246,-0.42676646
197581,1425048303156,2695848908000,9.724648,0.06823475,-0.45549688
197582,1425048303166,2695859079000,9.713875,0.07062895,-0.4165911
197583,1425048303176,2695868792000,9.7402115,0.0712275,-0.44831428
197584,1425048303187,2695878958000,9.7324295,0.08020575,-0.45250413
197585,1425048303196,2695888721000,9.73662,0.05626374,-0.44232875
197586,1425048303206,2695898742000,9.721656,0.0712275,-0.44472298
197587,1425048303216,2695908598000,9.729437,0.0676362,-0.427365
197588,1425048303226,2695918760000,9.714474,0.055066638,-0.44951138
197589,1425048303236,2695928489000,9.739014,0.06284779,-0.4369418
197590,1425048303246,2695938521000,9.728839,0.0664391,-0.45130703
197591,1425048303256,2695948388000,9.733627,0.074818805,-0.44891283
197592,1425048303266,2695958424000,9.726444,0.06344634,-0.45429978
197593,1425048303276,2695968277000,9.722255,0.06703765,-0.4381389
197594,1425048303286,2695978452000,9.737218,0.06703765,-0.44711718
197595,1425048303295,2695988167000,9.72824,0.08140286,-0.46028528
197596,1425048303306,2695998604000,9.72824,0.08020575,-0.44651863
197597,1425048303315,2696008090000,9.737218,0.0688333,-0.47285482
197598,1425048303325,2696018107000,9.709086,0.0688333,-0.44711718
197599,1425048303336,2696028064000,9.701305,0.065242,-0.45729253
197600,1425048303346,2696038190000,9.717466,0.076015905,-0.44891283
197601,1425048303355,2696047876000,9.736021,0.0712275,-0.44711718
197602,1425048303365,2696057916000,9.730635,0.076614454,-0.45010993
197603,1425048303375,2696067762000,9.755175,0.077213004,-0.46208093
197604,1425048303385,2696077796000,9.728839,0.05686229,-0.45370123
197605,1425048303395,2696087648000,9.749788,0.07062895,-0.4225766
197606,1425048303405,2696097817000,9.731832,0.10055647,-0.4177882
197607,1425048303415,2696107545000,9.746795,0.076614454,-0.44831428
197608,1425048303425,2696117578000,9.733627,0.06703765,-0.45429978
197609,1425048303435,2696127439000,9.711481,0.06284779,-0.46447513
197610,1425048303445,2696137477000,9.71986,0.047285482,-0.4417302
197611,1425048303455,2696147335000,9.720459,0.07062895,-0.43754035
197612,1425048303465,2696157499000,9.730036,0.0712275,-0.4381389
197613,1425048303474,2696167223000,9.733627,0.051475335,-0.47345337
197614,1425048303485,2696177268000,9.738416,0.06464344,-0.43155485
197615,1425048303494,2696187128000,9.755774,0.0724246,-0.42796355
197616,1425048303504,2696197153000,9.730635,0.075417355,-0.41299978
197617,1425048303514,2696207017000,9.734225,0.07182605,-0.45729253
197618,1425048303524,2696217193000,9.729437,0.073621705,-0.44711718
197619,1425048303534,2696226908000,9.731233,0.08020575,-0.4285621
197620,1425048303544,2696236944000,9.717466,0.08379706,-0.45310268
