Index,Arrival_Time,Creation_Time,x,y,z
166465,1425047987325,14718602286000,-9.919776,0.078410104,-0.7757214
166466,1425047987335,14718612327000,-9.927557,0.05865794,-0.82599956
166467,1425047987345,14718622194000,-9.915586,0.07182605,-0.7990648
166468,1425047987355,14718632354000,-9.947908,0.05267244,-0.8170213
166469,1425047987365,14718642087000,-9.91798,0.065242,-0.78529817
166470,1425047987375,14718652116000,-9.917382,0.0712275,-0.81343
166471,1425047987385,14718661980000,-9.925761,0.06464344,-0.7942764
166472,1425047987395,14718672015000,-9.914988,0.06584055,-0.7858967
166473,1425047987405,14718681872000,-9.911995,0.092176765,-0.8379706
166474,1425047987415,14718692039000,-9.921572,0.062249243,-0.7966706
166475,1425047987425,14718701762000,-9.922769,0.0796072,-0.85652566
166476,1425047987435,14718711810000,-9.919178,0.053869538,-0.81043726
166477,1425047987445,14718721651000,-9.91798,0.06584055,-0.76195467
166478,1425047987455,14718731695000,-9.929353,0.06584055,-0.7757214
166479,1425047987464,14718741549000,-9.946113,0.06464344,-0.7846996
166480,1425047987475,14718751720000,-9.927557,0.0700304,-0.78649527
166481,1425047987484,14718761447000,-9.905411,0.05805939,-0.8062474
166482,1425047987494,14718771486000,-9.912594,0.06823475,-0.7739257
166483,1425047987504,14718781342000,-9.920375,0.05207389,-0.8265981
166484,1425047987514,14718791382000,-9.932944,0.06823475,-0.79008657
166485,1425047987524,14718801231000,-9.915586,0.076614454,-0.78888947
166486,1425047987534,14718811408000,-9.925163,0.06584055,-0.79607207
166487,1425047987544,14718821124000,-9.918579,0.0688333,-0.7691373
166488,1425047987554,14718831164000,-9.9473095,0.073621705,-0.79487497
166489,1425047987564,14718841025000,-9.925761,0.091578215,-0.8194155
166490,1425047987574,14718851065000,-9.905411,0.0796072,-0.80205756
166491,1425047987584,14718861168000,-9.934141,0.0724246,-0.78769237
166492,1425047987594,14718871087000,-9.941324,0.05925649,-0.81402856
166493,1425047987604,14718880823000,-9.94312,0.08259996,-0.7858967
166494,1425047987614,14718890848000,-9.925163,0.05267244,-0.7978677
166495,1425047987624,14718900856000,-9.939528,0.074220255,-0.79248077
166496,1425047987634,14718910812000,-9.929952,0.061052144,-0.8074445
166497,1425047987644,14718920755000,-9.915586,0.05746084,-0.8002619
166498,1425047987654,14718930814000,-9.910798,0.06943185,-0.7978677
166499,1425047987663,14718940499000,-9.93893,0.073621705,-0.80804306
166500,1425047987673,14718950541000,-9.910199,0.0688333,-0.7918822
166501,1425047987683,14718960393000,-9.904214,0.0676362,-0.79966336
166502,1425047987693,14718970423000,-9.905411,0.054468088,-0.79726917
166503,1425047987703,14718980286000,-9.911396,0.074818805,-0.8002619
166504,1425047987713,14718990451000,-9.925761,0.05925649,-0.80564886
166505,1425047987723,14719000333000,-9.932345,0.078410104,-0.7906851
166506,1425047987733,14719010238000,-9.920973,0.077213004,-0.8050503
166507,1425047987743,14719020233000,-9.929952,0.0724246,-0.79487497
166508,1425047987753,14719030235000,-9.921572,0.06943185,-0.80445176
166509,1425047987763,14719039973000,-9.939528,0.08020575,-0.8038532
166510,1425047987773,14719050278000,-9.9233675,0.077811554,-0.801459
166511,1425047987783,14719059860000,-9.920375,0.078410104,-0.8122329
166512,1425047987793,14719069911000,-9.922171,0.05865794,-0.7858967
166513,1425047987803,14719079762000,-9.920973,0.074818805,-0.7918822
