Index,Arrival_Time,Creation_Time,x,y,z
0,1425034683259,2447433452.541667,-0.0522235237121582,0.033818098449707026,-9.855880771636958
1,1425034683283,2447443305.541667,-0.049829322052001954,0.023642741394042967,-9.87293945846558
2,1425034683283,2447453164.541667,-0.04279635467529297,0.003890577697753906,-9.87892496261597
3,1425034683284,2447463011.5416665,-0.04219780426025391,0.04444236831665039,-9.861716638183593
4,1425034683284,2447472887.541667,-0.03441664886474609,-0.0013467384338378906,-9.852139831542969
5,1425034683287,2447482741.5416665,-0.025887305450439452,-0.0028431144714355467,-9.845256501770018
6,1425034683298,2447492600.541667,-0.051774610900878905,0.0016460136413574218,-9.880720613861088
7,1425034683307,2447502458.541667,-0.061650692749023434,0.010773907470703125,-9.871143807220463
8,1425034683317,2447512315.541667,-0.03965396499633789,0.024091654205322263,-9.86126772537231
9,1425034683337,2447522169.5416665,-0.047584757995605464,0.029628245544433593,-9.85632968444824
10,1425034683338,2447532038.5416665,-0.05416881256103515,0.006284779357910156,-9.872640183258051
11,1425034683346,2447541901.541667,-0.061650692749023434,0.0010474632263183592,-9.867702142333984
12,1425034683359,2447551774.541667,-0.060303954315185544,0.02454056701660156,-9.86785177993774
13,1425034683368,2447561622.541667,-0.04878185882568359,0.02483984222412109,-9.86351228942871
14,1425034683379,2447571484.541667,-0.049530046844482416,0.003890577697753906,-9.882216989898676
15,1425034683388,2447581338.541667,-0.03681085052490234,0.017357962036132813,-9.868749605560307
16,1425034683399,2447591205.541667,-0.04803367080688476,0.02124853973388672,-9.862464826202388
17,1425034683419,2447601078.541667,-0.050128597259521485,0.020649989318847654,-9.861567000579837
18,1425034683419,2447610912.541667,-0.05686228942871093,0.006733692169189453,-9.852588744354252
19,1425034683427,2447620788.541667,-0.042646717071533204,0.021098902130126954,-9.861417362976074
20,1425034683438,2447630647.541667,-0.06254851837158203,0.015113397979736327,-9.858274973297114
21,1425034683448,2447640496.541667,-0.05162497329711914,0.012868833923339843,-9.87922423782348
22,1425034683458,2447650375.541667,-0.07855974197387695,0.010324994659423827,-9.845855052185058
23,1425034683466,2447660236.541667,-0.044891281127929686,0.0047884033203125,-9.85632968444824
24,1425034683478,2447670077.541667,-0.039055414581298825,0.0026934768676757813,-9.86351228942871
25,1425034683498,2447679948.541667,-0.07197568740844726,0.007032967376708984,-9.855731134033203
26,1425034683498,2447689808.541667,-0.04369418029785156,0.006434416961669922,-9.858574248504642
27,1425034683509,2447699667.5416665,-0.04563946914672851,0.0,-9.875184022521973
28,1425034683516,2447709526.541667,-0.056712651824951166,0.0076315177917480465,-9.873238733673091
29,1425034683525,2447719387.541667,-0.05102642288208008,0.013617021942138671,-9.849296717071528
30,1425034683535,2447729245.541667,-0.07466916427612304,0.015263035583496093,-9.870245981597895
31,1425034683545,2447739106.541667,-0.03651157531738281,0.006284779357910156,-9.892841259765625
32,1425034683555,2447748959.541667,-0.0430956298828125,0.012569558715820313,-9.869797068786621
33,1425034683576,2447758826.541667,-0.06120177993774414,0.014814122772216796,-9.860519537353515
34,1425034683577,2447768691.541667,-0.0469862075805664,0.001945288848876953,-9.857676422882076
35,1425034683584,2447778530.541667,-0.040402153015136714,0.015412673187255858,-9.86066917495727
36,1425034683595,2447788403.541667,-0.05566518859863281,-0.0026934768676757813,-9.868450330352779
37,1425034683605,2447798262.5416665,-0.06015431671142578,0.0025438392639160153,-9.854534033203125
38,1425034683614,2447808132.541667,-0.0526724365234375,0.01601122360229492,-9.879373875427245
39,1425034683626,2447817984.5416665,-0.061949967956542965,0.006733692169189453,-9.866505041503906
40,1425034683634,2447827844.541667,-0.04713584518432617,0.0004489128112792969,-9.876231485748287
41,1425034683662,2447837697.541667,-0.055066638183593745,0.02528875503540039,-9.866654679107661
42,1425034683662,2447847563.5416665,-0.0743698890686035,0.00014963760375976562,-9.870245981597895
43,1425034683665,2447857423.541667,-0.05327098693847656,0.022445640563964843,-9.862165550994877
44,1425034683673,2447867275.541667,-0.03531447448730469,0.01092354507446289,-9.8449572265625
